dt,time_hr,place,price_actual
4/19/2022,8,germany,295.43
4/19/2022,9,germany,255.71
4/19/2022,10,germany,232.54
4/19/2022,11,germany,207.71
4/19/2022,12,germany,193.56
4/19/2022,13,germany,187.06
4/19/2022,14,germany,176.57
4/19/2022,15,germany,176.11
4/19/2022,16,germany,168.94
4/19/2022,17,germany,193.33
4/19/2022,18,germany,224.93
4/19/2022,19,germany,239.03
4/19/2022,20,germany,240.01
4/19/2022,21,germany,223.6
4/19/2022,22,germany,200
4/19/2022,23,germany,184.2
4/20/2022,0,germany,191
4/20/2022,1,germany,189.55
4/20/2022,2,germany,183.1
4/20/2022,3,germany,183.28
4/20/2022,4,germany,183.38
4/20/2022,5,germany,197.96
4/20/2022,6,germany,227.24
4/20/2022,7,germany,249.92
4/20/2022,8,germany,249.9
4/20/2022,9,germany,209.96
4/20/2022,10,germany,193.5
4/20/2022,11,germany,188.91
4/20/2022,12,germany,175.87
4/20/2022,13,germany,168.37
4/20/2022,14,germany,158.9
4/20/2022,15,germany,171.95
4/20/2022,16,germany,175.85
4/20/2022,17,germany,196.15
4/20/2022,18,germany,222.95
4/20/2022,19,germany,249
4/20/2022,20,germany,250
4/20/2022,21,germany,239.18
4/20/2022,22,germany,220.1
4/20/2022,23,germany,201.97
4/21/2022,0,germany,188.55
4/21/2022,1,germany,179.92
4/21/2022,2,germany,181.08
4/21/2022,3,germany,178.92
4/21/2022,4,germany,180.5
4/21/2022,5,germany,199.92
4/21/2022,6,germany,229.76
4/21/2022,7,germany,256.02
4/21/2022,8,germany,256.25
4/21/2022,9,germany,232.26
4/21/2022,10,germany,207.93
4/21/2022,11,germany,197.01
4/21/2022,12,germany,185.06
4/21/2022,13,germany,176.25
4/21/2022,14,germany,167.93
4/21/2022,15,germany,168.05
4/21/2022,16,germany,173.4
4/21/2022,17,germany,185.34
4/21/2022,18,germany,204.96
4/21/2022,19,germany,220.62
4/21/2022,20,germany,223.61
4/21/2022,21,germany,220.44
4/21/2022,22,germany,199.71
4/21/2022,23,germany,174.62
4/22/2022,0,germany,191.07
4/22/2022,1,germany,183.93
4/22/2022,2,germany,187.01
4/22/2022,3,germany,179.41
4/22/2022,4,germany,176.09
4/22/2022,5,germany,189.58
4/22/2022,6,germany,218.07
4/22/2022,7,germany,239.95
4/22/2022,8,germany,244.1
4/22/2022,9,germany,221.05
4/22/2022,10,germany,196.56
4/22/2022,11,germany,156.71
4/22/2022,12,germany,122.43
4/22/2022,13,germany,98.52
4/22/2022,14,germany,86.77
4/22/2022,15,germany,86.77
4/22/2022,16,germany,102.34
4/22/2022,17,germany,137
4/22/2022,18,germany,180.26
4/22/2022,19,germany,209.61
4/22/2022,20,germany,209.97
4/22/2022,21,germany,185
4/22/2022,22,germany,190.17
4/22/2022,23,germany,147.32
4/23/2022,0,germany,130.46
4/23/2022,1,germany,116.44
4/23/2022,2,germany,108.65
4/23/2022,3,germany,119.04
4/23/2022,4,germany,119.4
4/23/2022,5,germany,122.32
4/23/2022,6,germany,128.32
4/23/2022,7,germany,143.64
4/23/2022,8,germany,141.5
4/23/2022,9,germany,82.69
4/23/2022,10,germany,55.43
4/23/2022,11,germany,15.92
4/23/2022,12,germany,2.43
4/23/2022,13,germany,0.01
4/23/2022,14,germany,0.08
4/23/2022,15,germany,5.07
4/23/2022,16,germany,20.45
4/23/2022,17,germany,94.85
4/23/2022,18,germany,138.87
4/23/2022,19,germany,168.19
4/23/2022,20,germany,171.36
4/23/2022,21,germany,138.05
4/23/2022,22,germany,118.23
4/23/2022,23,germany,97.95
4/24/2022,0,germany,100.58
4/24/2022,1,germany,93.14
4/24/2022,2,germany,91.92
4/24/2022,3,germany,87.88
4/24/2022,4,germany,84.06
4/24/2022,5,germany,87.84
4/24/2022,6,germany,87.81
4/24/2022,7,germany,95.1
4/24/2022,8,germany,96.51
4/24/2022,9,germany,81.88
4/24/2022,10,germany,74.9
4/24/2022,11,germany,73.03
4/24/2022,12,germany,54.86
4/24/2022,13,germany,34.51
4/24/2022,14,germany,34.2
4/24/2022,15,germany,44.09
4/24/2022,16,germany,72.81
4/24/2022,17,germany,111.73
4/24/2022,18,germany,165.01
4/24/2022,19,germany,198.65
4/24/2022,20,germany,224.95
4/24/2022,21,germany,216.66
4/24/2022,22,germany,205.73
4/24/2022,23,germany,186.99
4/25/2022,0,germany,184.96
4/25/2022,1,germany,183.78
4/25/2022,2,germany,185.63
4/25/2022,3,germany,186.1
4/25/2022,4,germany,188.12
4/25/2022,5,germany,200.06
4/25/2022,6,germany,237.23
4/25/2022,7,germany,261.87
4/25/2022,8,germany,272.47
4/25/2022,9,germany,249.06
4/25/2022,10,germany,232.59
4/25/2022,11,germany,227.97
4/25/2022,12,germany,211
4/25/2022,13,germany,200
4/25/2022,14,germany,194.9
4/25/2022,15,germany,191.99
4/25/2022,16,germany,189.5
4/25/2022,17,germany,209.25
4/25/2022,18,germany,252.71
4/25/2022,19,germany,273.88
4/25/2022,20,germany,275.71
4/25/2022,21,germany,264.93
4/25/2022,22,germany,254
4/25/2022,23,germany,235.44
4/26/2022,0,germany,212.54
4/26/2022,1,germany,205.01
4/26/2022,2,germany,204.59
4/26/2022,3,germany,201.07
4/26/2022,4,germany,204.16
4/26/2022,5,germany,232.95
4/26/2022,6,germany,266.52
4/26/2022,7,germany,290
4/26/2022,8,germany,290
4/26/2022,9,germany,260.48
4/26/2022,10,germany,235.88
4/26/2022,11,germany,224.28
4/26/2022,12,germany,219.41
4/26/2022,13,germany,210.49
4/26/2022,14,germany,214.19
4/26/2022,15,germany,215.42
4/26/2022,16,germany,211.03
4/26/2022,17,germany,239.93
4/26/2022,18,germany,260.63
4/26/2022,19,germany,281
4/26/2022,20,germany,286.76
4/26/2022,21,germany,270.01
4/26/2022,22,germany,255
4/26/2022,23,germany,231.91
4/27/2022,0,germany,206.72
4/27/2022,1,germany,198.01
4/27/2022,2,germany,196.36
4/27/2022,3,germany,194.53
4/27/2022,4,germany,197.51
4/27/2022,5,germany,209.94
4/27/2022,6,germany,244.2
4/27/2022,7,germany,271.01
4/27/2022,8,germany,265.98
4/27/2022,9,germany,252.74
4/27/2022,10,germany,225.22
4/27/2022,11,germany,214.12
4/27/2022,12,germany,207.66
4/27/2022,13,germany,200.62
4/27/2022,14,germany,193.22
4/27/2022,15,germany,190.96
4/27/2022,16,germany,191.35
4/27/2022,17,germany,206.49
4/27/2022,18,germany,239.31
4/27/2022,19,germany,267.9
4/27/2022,20,germany,266.33
4/27/2022,21,germany,254.94
4/27/2022,22,germany,235.33
4/27/2022,23,germany,202.57
4/28/2022,0,germany,214.63
4/28/2022,1,germany,201.94
4/28/2022,2,germany,198
4/28/2022,3,germany,201.37
4/28/2022,4,germany,201.5
4/28/2022,5,germany,218.35
4/28/2022,6,germany,255
4/28/2022,7,germany,283.37
4/28/2022,8,germany,279.29
4/28/2022,9,germany,251.26
4/28/2022,10,germany,224.93
4/28/2022,11,germany,213.56
4/28/2022,12,germany,208
4/28/2022,13,germany,200.09
4/28/2022,14,germany,197.05
4/28/2022,15,germany,196.3
4/28/2022,16,germany,197.13
4/28/2022,17,germany,217.63
4/28/2022,18,germany,255
4/28/2022,19,germany,279.09
4/28/2022,20,germany,284.91
4/28/2022,21,germany,268.91
4/28/2022,22,germany,253.56
4/28/2022,23,germany,222.78
4/29/2022,0,germany,206.05
4/29/2022,1,germany,203.15
4/29/2022,2,germany,202.52
4/29/2022,3,germany,203.23
4/29/2022,4,germany,205.09
4/29/2022,5,germany,213.86
4/29/2022,6,germany,255.77
4/29/2022,7,germany,280.06
4/29/2022,8,germany,291.22
4/29/2022,9,germany,256.34
4/29/2022,10,germany,230.33
4/29/2022,11,germany,217.4
4/29/2022,12,germany,208.37
4/29/2022,13,germany,197.25
4/29/2022,14,germany,195.24
4/29/2022,15,germany,195.04
4/29/2022,16,germany,206
4/29/2022,17,germany,216.3
4/29/2022,18,germany,246.98
4/29/2022,19,germany,262.08
4/29/2022,20,germany,265.87
4/29/2022,21,germany,254.97
4/29/2022,22,germany,241.56
4/29/2022,23,germany,217.91
4/30/2022,0,germany,204.78
4/30/2022,1,germany,189.1
4/30/2022,2,germany,189.91
4/30/2022,3,germany,187.47
4/30/2022,4,germany,189.96
4/30/2022,5,germany,194.81
4/30/2022,6,germany,201
4/30/2022,7,germany,206.59
4/30/2022,8,germany,210.01
4/30/2022,9,germany,205.85
4/30/2022,10,germany,195.95
4/30/2022,11,germany,186.58
4/30/2022,12,germany,180.04
4/30/2022,13,germany,172.94
4/30/2022,14,germany,166.35
4/30/2022,15,germany,159.69
4/30/2022,16,germany,166.65
4/30/2022,17,germany,192.02
4/30/2022,18,germany,226.09
4/30/2022,19,germany,246.97
4/30/2022,20,germany,252.64
4/30/2022,21,germany,247.11
4/30/2022,22,germany,239.09
4/30/2022,23,germany,219
5/1/2022,0,germany,206
5/1/2022,1,germany,199.7
5/1/2022,2,germany,197.56
5/1/2022,3,germany,192.2
5/1/2022,4,germany,197.43
5/1/2022,5,germany,201.32
5/1/2022,6,germany,195
5/1/2022,7,germany,194.95
5/1/2022,8,germany,186.94
5/1/2022,9,germany,182.04
5/1/2022,10,germany,177.31
5/1/2022,11,germany,176.5
5/1/2022,12,germany,174.92
5/1/2022,13,germany,150.74
5/1/2022,14,germany,140.4
5/1/2022,15,germany,138.9
5/1/2022,16,germany,155.9
5/1/2022,17,germany,187.04
5/1/2022,18,germany,215.85
5/1/2022,19,germany,249.43
5/1/2022,20,germany,254.94
5/1/2022,21,germany,243.03
5/1/2022,22,germany,239.72
5/1/2022,23,germany,215.97
5/2/2022,0,germany,206.46
5/2/2022,1,germany,199.87
5/2/2022,2,germany,194.69
5/2/2022,3,germany,193.76
5/2/2022,4,germany,196.34
5/2/2022,5,germany,209.96
5/2/2022,6,germany,248.88
5/2/2022,7,germany,270
5/2/2022,8,germany,264.57
5/2/2022,9,germany,238.98
5/2/2022,10,germany,194.27
5/2/2022,11,germany,189.97
5/2/2022,12,germany,190.68
5/2/2022,13,germany,190.45
5/2/2022,14,germany,187.65
5/2/2022,15,germany,185.05
5/2/2022,16,germany,188.2
5/2/2022,17,germany,218.72
5/2/2022,18,germany,244.11
5/2/2022,19,germany,263.97
5/2/2022,20,germany,265.41
5/2/2022,21,germany,253.52
5/2/2022,22,germany,241.11
5/2/2022,23,germany,219.92
5/3/2022,0,germany,184.5
5/3/2022,1,germany,182.09
5/3/2022,2,germany,184.08
5/3/2022,3,germany,185.12
5/3/2022,4,germany,187.04
5/3/2022,5,germany,191.19
5/3/2022,6,germany,236.26
5/3/2022,7,germany,255.96
5/3/2022,8,germany,255.96
5/3/2022,9,germany,232.7
5/3/2022,10,germany,206.07
5/3/2022,11,germany,200.24
5/3/2022,12,germany,195.79
5/3/2022,13,germany,197.29
5/3/2022,14,germany,194.89
5/3/2022,15,germany,195.54
5/3/2022,16,germany,197.99
5/3/2022,17,germany,218.99
5/3/2022,18,germany,249.96
5/3/2022,19,germany,269.94
5/3/2022,20,germany,270.23
5/3/2022,21,germany,261.77
5/3/2022,22,germany,253.21
5/3/2022,23,germany,228.94
5/4/2022,0,germany,206
5/4/2022,1,germany,200
5/4/2022,2,germany,200.34
5/4/2022,3,germany,201.12
5/4/2022,4,germany,201.14
5/4/2022,5,germany,224.32
5/4/2022,6,germany,256.58
5/4/2022,7,germany,296.9
5/4/2022,8,germany,280.1
5/4/2022,9,germany,255.09
5/4/2022,10,germany,226.01
5/4/2022,11,germany,209.41
5/4/2022,12,germany,204.64
5/4/2022,13,germany,202.15
5/4/2022,14,germany,199.51
5/4/2022,15,germany,200.6
5/4/2022,16,germany,206.24
5/4/2022,17,germany,231.16
5/4/2022,18,germany,249.98
5/4/2022,19,germany,275.44
5/4/2022,20,germany,281.49
5/4/2022,21,germany,263.37
5/4/2022,22,germany,246.9
5/4/2022,23,germany,232.47
5/5/2022,0,germany,225.2
5/5/2022,1,germany,208.44
5/5/2022,2,germany,208.12
5/5/2022,3,germany,205.09
5/5/2022,4,germany,204.9
5/5/2022,5,germany,220.77
5/5/2022,6,germany,254.96
5/5/2022,7,germany,275.06
5/5/2022,8,germany,268.02
5/5/2022,9,germany,252.96
5/5/2022,10,germany,235.03
5/5/2022,11,germany,232.09
5/5/2022,12,germany,224.5
5/5/2022,13,germany,215.04
5/5/2022,14,germany,210.9
5/5/2022,15,germany,210
5/5/2022,16,germany,210.35
5/5/2022,17,germany,229
5/5/2022,18,germany,247.28
5/5/2022,19,germany,263
5/5/2022,20,germany,276.61
5/5/2022,21,germany,259.96
5/5/2022,22,germany,251.84
5/5/2022,23,germany,238.52
5/6/2022,0,germany,220.69
5/6/2022,1,germany,213.74
5/6/2022,2,germany,207.56
5/6/2022,3,germany,204.02
5/6/2022,4,germany,206.57
5/6/2022,5,germany,219.07
5/6/2022,6,germany,255.91
5/6/2022,7,germany,274.92
5/6/2022,8,germany,262.97
5/6/2022,9,germany,236.8
5/6/2022,10,germany,220
5/6/2022,11,germany,208.13
5/6/2022,12,germany,207.4
5/6/2022,13,germany,191.81
5/6/2022,14,germany,190.01
5/6/2022,15,germany,187.01
5/6/2022,16,germany,192.7
5/6/2022,17,germany,211.59
5/6/2022,18,germany,239.09
5/6/2022,19,germany,256.79
5/6/2022,20,germany,262.69
5/6/2022,21,germany,255.91
5/6/2022,22,germany,247.78
5/6/2022,23,germany,235.46
5/7/2022,0,germany,225.12
5/7/2022,1,germany,216.94
5/7/2022,2,germany,207.36
5/7/2022,3,germany,200.01
5/7/2022,4,germany,199.5
5/7/2022,5,germany,200.1
5/7/2022,6,germany,201.78
5/7/2022,7,germany,216.28
5/7/2022,8,germany,217.04
5/7/2022,9,germany,208.57
5/7/2022,10,germany,194.17
5/7/2022,11,germany,190.67
5/7/2022,12,germany,186.55
5/7/2022,13,germany,174.37
5/7/2022,14,germany,166.7
5/7/2022,15,germany,159.17
5/7/2022,16,germany,168.22
5/7/2022,17,germany,185.3
5/7/2022,18,germany,201.62
5/7/2022,19,germany,222.74
5/7/2022,20,germany,231.57
5/7/2022,21,germany,229
5/7/2022,22,germany,223.12
5/7/2022,23,germany,208.38
5/8/2022,0,germany,208.1
5/8/2022,1,germany,193.3
5/8/2022,2,germany,191.92
5/8/2022,3,germany,186.01
5/8/2022,4,germany,182.98
5/8/2022,5,germany,186.06
5/8/2022,6,germany,184.97
5/8/2022,7,germany,185.93
5/8/2022,8,germany,183.62
5/8/2022,9,germany,163.45
5/8/2022,10,germany,140.33
5/8/2022,11,germany,123.17
5/8/2022,12,germany,114.65
5/8/2022,13,germany,86.18
5/8/2022,14,germany,78.5
5/8/2022,15,germany,93.26
5/8/2022,16,germany,113.6
5/8/2022,17,germany,155.8
5/8/2022,18,germany,196.04
5/8/2022,19,germany,234.6
5/8/2022,20,germany,238.99
5/8/2022,21,germany,238.35
5/8/2022,22,germany,225.91
5/8/2022,23,germany,217.9
5/9/2022,0,germany,209.08
5/9/2022,1,germany,199.21
5/9/2022,2,germany,196.07
5/9/2022,3,germany,191.11
5/9/2022,4,germany,193.68
5/9/2022,5,germany,210.72
5/9/2022,6,germany,240
5/9/2022,7,germany,256.23
5/9/2022,8,germany,250.04
5/9/2022,9,germany,219.21
5/9/2022,10,germany,199.95
5/9/2022,11,germany,194.39
5/9/2022,12,germany,185.51
5/9/2022,13,germany,183.46
5/9/2022,14,germany,179.55
5/9/2022,15,germany,183.94
5/9/2022,16,germany,190.63
5/9/2022,17,germany,220.93
5/9/2022,18,germany,247.97
5/9/2022,19,germany,280
5/9/2022,20,germany,280
5/9/2022,21,germany,250.44
5/9/2022,22,germany,237.08
5/9/2022,23,germany,204.25
5/10/2022,0,germany,216.41
5/10/2022,1,germany,205.61
5/10/2022,2,germany,184.72
5/10/2022,3,germany,169.98
5/10/2022,4,germany,167.73
5/10/2022,5,germany,187.06
5/10/2022,6,germany,224.08
5/10/2022,7,germany,237.95
5/10/2022,8,germany,232.72
5/10/2022,9,germany,210.25
5/10/2022,10,germany,185
5/10/2022,11,germany,165.46
5/10/2022,12,germany,106.9
5/10/2022,13,germany,88.44
5/10/2022,14,germany,78.65
5/10/2022,15,germany,88.49
5/10/2022,16,germany,113.58
5/10/2022,17,germany,184.43
5/10/2022,18,germany,209.78
5/10/2022,19,germany,234.92
5/10/2022,20,germany,239.95
5/10/2022,21,germany,236.96
5/10/2022,22,germany,229.09
5/10/2022,23,germany,201.49
5/11/2022,0,germany,207.15
5/11/2022,1,germany,192.8
5/11/2022,2,germany,185.5
5/11/2022,3,germany,179
5/11/2022,4,germany,179.46
5/11/2022,5,germany,185.72
5/11/2022,6,germany,216.37
5/11/2022,7,germany,233.22
5/11/2022,8,germany,224
5/11/2022,9,germany,200
5/11/2022,10,germany,148.46
5/11/2022,11,germany,95.19
5/11/2022,12,germany,70.1
5/11/2022,13,germany,25.23
5/11/2022,14,germany,3.74
5/11/2022,15,germany,31.26
5/11/2022,16,germany,79.05
5/11/2022,17,germany,117.6
5/11/2022,18,germany,184.18
5/11/2022,19,germany,219.3
5/11/2022,20,germany,221.93
5/11/2022,21,germany,220
5/11/2022,22,germany,206.01
5/11/2022,23,germany,192.93
5/12/2022,0,germany,149.9
5/12/2022,1,germany,145.01
5/12/2022,2,germany,140.01
5/12/2022,3,germany,145.66
5/12/2022,4,germany,148.91
5/12/2022,5,germany,172.42
5/12/2022,6,germany,211.94
5/12/2022,7,germany,230.56
5/12/2022,8,germany,223.46
5/12/2022,9,germany,189.21
5/12/2022,10,germany,144.04
5/12/2022,11,germany,122.63
5/12/2022,12,germany,98.46
5/12/2022,13,germany,82.38
5/12/2022,14,germany,82.3
5/12/2022,15,germany,98.74
5/12/2022,16,germany,137.32
5/12/2022,17,germany,183.91
5/12/2022,18,germany,213.69
5/12/2022,19,germany,233.5
5/12/2022,20,germany,241.77
5/12/2022,21,germany,233.17
5/12/2022,22,germany,224.32
5/12/2022,23,germany,205.56
5/13/2022,0,germany,210
5/13/2022,1,germany,202.71
5/13/2022,2,germany,189
5/13/2022,3,germany,174.74
5/13/2022,4,germany,176.26
5/13/2022,5,germany,203.2
5/13/2022,6,germany,226.93
5/13/2022,7,germany,242.74
5/13/2022,8,germany,242.29
5/13/2022,9,germany,225.1
5/13/2022,10,germany,180.04
5/13/2022,11,germany,122.95
5/13/2022,12,germany,89.81
5/13/2022,13,germany,60.5
5/13/2022,14,germany,25.66
5/13/2022,15,germany,29.8
5/13/2022,16,germany,49.1
5/13/2022,17,germany,113.7
5/13/2022,18,germany,188.59
5/13/2022,19,germany,220.77
5/13/2022,20,germany,231.09
5/13/2022,21,germany,229
5/13/2022,22,germany,220.36
5/13/2022,23,germany,196.57
5/14/2022,0,germany,181
5/14/2022,1,germany,158.66
5/14/2022,2,germany,150.01
5/14/2022,3,germany,133.9
5/14/2022,4,germany,155.18
5/14/2022,5,germany,168.99
5/14/2022,6,germany,184.07
5/14/2022,7,germany,194.3
5/14/2022,8,germany,184.94
5/14/2022,9,germany,160
5/14/2022,10,germany,124.05
5/14/2022,11,germany,89.46
5/14/2022,12,germany,76.46
5/14/2022,13,germany,20.11
5/14/2022,14,germany,6.28
5/14/2022,15,germany,55.98
5/14/2022,16,germany,89.4
5/14/2022,17,germany,162.02
5/14/2022,18,germany,206.38
5/14/2022,19,germany,225
5/14/2022,20,germany,240.04
5/14/2022,21,germany,241.87
5/14/2022,22,germany,239
5/14/2022,23,germany,224.15
5/15/2022,0,germany,214.91
5/15/2022,1,germany,196.35
5/15/2022,2,germany,185.43
5/15/2022,3,germany,174.15
5/15/2022,4,germany,170.17
5/15/2022,5,germany,170.25
5/15/2022,6,germany,162.92
5/15/2022,7,germany,158.57
5/15/2022,8,germany,154.98
5/15/2022,9,germany,110.6
5/15/2022,10,germany,95.98
5/15/2022,11,germany,90
5/15/2022,12,germany,75
5/15/2022,13,germany,45.35
5/15/2022,14,germany,20.15
5/15/2022,15,germany,39.58
5/15/2022,16,germany,76.21
5/15/2022,17,germany,133.33
5/15/2022,18,germany,199.74
5/15/2022,19,germany,226.11
5/15/2022,20,germany,230.57
5/15/2022,21,germany,226.18
5/15/2022,22,germany,219.57
5/15/2022,23,germany,200.5
5/16/2022,0,germany,180.18
5/16/2022,1,germany,169.06
5/16/2022,2,germany,169.13
5/16/2022,3,germany,169.89
5/16/2022,4,germany,169.53
5/16/2022,5,germany,182.04
5/16/2022,6,germany,229.95
5/16/2022,7,germany,248.08
5/16/2022,8,germany,251.09
5/16/2022,9,germany,231.08
5/16/2022,10,germany,210.62
5/16/2022,11,germany,199.68
5/16/2022,12,germany,185.34
5/16/2022,13,germany,182.33
5/16/2022,14,germany,185.39
5/16/2022,15,germany,186.26
5/16/2022,16,germany,203.27
5/16/2022,17,germany,219.17
5/16/2022,18,germany,245.74
5/16/2022,19,germany,276.31
5/16/2022,20,germany,275.36
5/16/2022,21,germany,259.9
5/16/2022,22,germany,240.2
5/16/2022,23,germany,208.38
5/17/2022,0,germany,203.39
5/17/2022,1,germany,195.94
5/17/2022,2,germany,189.1
5/17/2022,3,germany,185.05
5/17/2022,4,germany,189.2
5/17/2022,5,germany,202.24
5/17/2022,6,germany,236.7
5/17/2022,7,germany,264.89
5/17/2022,8,germany,274.17
5/17/2022,9,germany,244.91
5/17/2022,10,germany,231.99
5/17/2022,11,germany,216.29
5/17/2022,12,germany,208.09
5/17/2022,13,germany,197.46
5/17/2022,14,germany,189.24
5/17/2022,15,germany,187.97
5/17/2022,16,germany,204.12
5/17/2022,17,germany,237.13
5/17/2022,18,germany,251.82
5/17/2022,19,germany,290
5/17/2022,20,germany,298.21
5/17/2022,21,germany,265.88
5/17/2022,22,germany,245.46
5/17/2022,23,germany,208.73
5/18/2022,0,germany,206.47
5/18/2022,1,germany,187.89
5/18/2022,2,germany,176.23
5/18/2022,3,germany,170.98
5/18/2022,4,germany,173.48
5/18/2022,5,germany,179.61
5/18/2022,6,germany,219.95
5/18/2022,7,germany,247.6
5/18/2022,8,germany,241.29
5/18/2022,9,germany,211.07
5/18/2022,10,germany,179.17
5/18/2022,11,germany,174.9
5/18/2022,12,germany,179.94
5/18/2022,13,germany,177.03
5/18/2022,14,germany,176.71
5/18/2022,15,germany,178.9
5/18/2022,16,germany,194.94
5/18/2022,17,germany,216.84
5/18/2022,18,germany,241.2
5/18/2022,19,germany,286.99
5/18/2022,20,germany,280
5/18/2022,21,germany,245.88
5/18/2022,22,germany,225.73
5/18/2022,23,germany,194.47
5/19/2022,0,germany,196.96
5/19/2022,1,germany,185.01
5/19/2022,2,germany,179.94
5/19/2022,3,germany,176.27
5/19/2022,4,germany,177.98
5/19/2022,5,germany,185.06
5/19/2022,6,germany,222.33
5/19/2022,7,germany,250.04
5/19/2022,8,germany,249.31
5/19/2022,9,germany,229.93
5/19/2022,10,germany,198.22
5/19/2022,11,germany,183.99
5/19/2022,12,germany,182.96
5/19/2022,13,germany,180.8
5/19/2022,14,germany,176.2
5/19/2022,15,germany,185.09
5/19/2022,16,germany,198.96
5/19/2022,17,germany,224.02
5/19/2022,18,germany,232.99
5/19/2022,19,germany,269.27
5/19/2022,20,germany,273.4
5/19/2022,21,germany,253
5/19/2022,22,germany,234.38
5/19/2022,23,germany,213.31
5/20/2022,0,germany,211.1
5/20/2022,1,germany,195.98
5/20/2022,2,germany,189.56
5/20/2022,3,germany,188
5/20/2022,4,germany,189.56
5/20/2022,5,germany,208.62
5/20/2022,6,germany,237.24
5/20/2022,7,germany,263.32
5/20/2022,8,germany,250
5/20/2022,9,germany,224
5/20/2022,10,germany,204.97
5/20/2022,11,germany,201.6
5/20/2022,12,germany,197.4
5/20/2022,13,germany,190.07
5/20/2022,14,germany,185.33
5/20/2022,15,germany,189.26
5/20/2022,16,germany,190
5/20/2022,17,germany,216.3
5/20/2022,18,germany,227.7
5/20/2022,19,germany,230.99
5/20/2022,20,germany,231.03
5/20/2022,21,germany,218.03
5/20/2022,22,germany,205.27
5/20/2022,23,germany,176.3
5/21/2022,0,germany,134.15
5/21/2022,1,germany,125.3
5/21/2022,2,germany,96.29
5/21/2022,3,germany,94.66
5/21/2022,4,germany,91.76
5/21/2022,5,germany,90.01
5/21/2022,6,germany,105.14
5/21/2022,7,germany,118.9
5/21/2022,8,germany,110.8
5/21/2022,9,germany,83.93
5/21/2022,10,germany,74.99
5/21/2022,11,germany,14.19
5/21/2022,12,germany,0.48
5/21/2022,13,germany,-0.06
5/21/2022,14,germany,-0.09
5/21/2022,15,germany,0.01
5/21/2022,16,germany,11.01
5/21/2022,17,germany,81.49
5/21/2022,18,germany,161.27
5/21/2022,19,germany,201
5/21/2022,20,germany,219.32
5/21/2022,21,germany,228.11
5/21/2022,22,germany,223.85
5/21/2022,23,germany,214.18
5/22/2022,0,germany,186.58
5/22/2022,1,germany,179.4
5/22/2022,2,germany,172.5
5/22/2022,3,germany,170
5/22/2022,4,germany,171
5/22/2022,5,germany,169.91
5/22/2022,6,germany,166.96
5/22/2022,7,germany,166.88
5/22/2022,8,germany,160
5/22/2022,9,germany,149.96
5/22/2022,10,germany,138.29
5/22/2022,11,germany,138.25
5/22/2022,12,germany,136.95
